FOODSTORE_ID,FOODSTORE_NAME,FOODCATEGORY_CODE,FOODCATEGORY,ADDRESS,WORKING_TIME,IMG_URL,RATE,LATITUDE,LONGITUDE,AREA,TAG_STORE,TAG_GENDER,TAG_AGE,TAG_ID
7891890,별양집,1,"곱창,막창",서울 강남구 테헤란로43길 17 지하1층 1층,매일 12:00 ~ 06:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F06A29EDFFEA044318A5E867CC7D8E920,4.6,127.043678,37.5044113,역삼동,분위기,여,10대,3
8153040,함지곱창전문,1,"곱창,막창",서울 강남구 학동로2길 33,월~토 14:30 ~ 01:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F11FF82F405014714AE8BC387811E6175,3.7,127.0232902,37.5092814,논현동,가격,여,10대,3
8664636,곰바위,1,"곱창,막창",서울 강남구 영동대로115길 10,매일 11:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F01062A037898C30DE3,3.2,127.0588155,37.514868,삼성동,분위기,여,10대,3
13571132,신사소곱창,1,"곱창,막창",서울 강남구 압구정로2길 62,월~토 17:00 ~ 03:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1276911E4B875E3435,3.2,127.0214486,37.517781,신사동,주차,남,30대,3
23372949,신촌황소곱창 선릉직영점,1,"곱창,막창",서울 강남구 선릉로86길 32 1층,월~토 15:00 ~ 05:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84DA6E5B8E944999B4B7E4ABB34E7595,2.5,127.0524182,37.5037249,대치동,맛,여,20대,3
27402317,압구정곱창,1,"곱창,막창",서울 강남구 압구정로42길 25-8,수~금 12:00 ~ 24:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F085FFDB7AC474C97BECBD81D137E00FF,3.8,127.0356508,37.5270345,신사동,가격,여,30대,3
168079537,60년전통신촌황소곱창 강남직영점,1,"곱창,막창",서울 강남구 강남대로100길 13 1층,매일 13:00 ~ 01:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB82900AAFD9C428E8C489D1E9577844C,1.5,127.0271872,37.5018439,역삼동,서비스,남,40대,3
263830255,강남곱,1,"곱창,막창",서울 강남구 역삼로3길 12 1 2층,월~토 16:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_993548515,4,127.0315589,37.494365,역삼동,분위기,여,40대,3
814556502,개그맨정용국의용곱창,1,"곱창,막창",서울 강남구 언주로108길 8 1층,화~일 17:00 ~ 05:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F78B7F2B5314A4D4681541045954EB708,4.4,127.0402947,37.5080692,역삼동,주차,여,30대,3
1120567503,우정양곱창,1,"곱창,막창",서울 강남구 도산대로30길 23 1층,월~토 17:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FEE2D5A8BDA2F4BCFBC45821777F5CB9D,3.9,127.0301166,37.5184382,논현동,가격,남,40대,3
1128885704,여의도황소곱창 강남점,1,"곱창,막창",서울 강남구 역삼로3길 8 1층,월~토 11:30 ~ 05:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA501D08CE7AE4A4E951AAA4627BF20B2,3.9,127.0318448,37.4941151,역삼동,서비스,여,60대이상,3
1321722203,장다리,1,"곱창,막창",서울 강남구 압구정로46길 5-14 1층,월~금 16:00 ~ 05:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCF7B3DC2BF144B4EBDCEE5E30E3B7907,4.4,127.0378912,37.5278907,신사동,분위기,여,20대,3
2015065724,세광양대창 논현점,1,"곱창,막창",서울 강남구 강남대로118길 12 부경빌딩 1층,월~금 16:30 ~ 23:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84F04C7BA5784C3F82E09E31077229DB,4.1,127.0247201,37.5063107,논현동,주차,여,30대,3
2021432189,세광양대창 강남점,1,"곱창,막창",서울 강남구 역삼로5길 22 1층,월~금 11:00 ~ 22:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F64AD7B951CF645CD882950AD5FB218B4,3.5,127.0320325,37.495342,역삼동,맛,남,40대,3
2105252324,칠성집,1,"곱창,막창",서울 강남구 논현로 535 1층,월~토 16:00 ~ 22:50,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7BC2D3B878AE4FC2A1D808418197F7BB,4.3,127.035007,37.5041066,역삼동,가격,남,40대,3
7851144,두레국수 신사점,2,국수,서울 강남구 도산대로37길 28,월~금 11:00 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F653D84ED88E04E569DD9D9BAB25B1A2A,3.2,127.0315528,37.5228471,신사동,분위기,남,10대,4
8115170,가연,2,국수,서울 강남구 테헤란로51길 15 남경선능빌딩 1층,매일 12:00 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F136533464F693C6B0D,3.3,127.0460698,37.5048812,역삼동,서비스,남,10대,4
8121093,가람국시 논현동점,2,국수,서울 강남구 언주로135길 13,월~금 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1312B33A4F90C60D0D,3.8,127.0341084,37.516795,논현동,맛,남,10대,4
16037196,논현손칼국수,2,국수,서울 강남구 논현로111길 16 1층,월~금 09:30 ~ 19:50 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F24521A47522354131D,4.1,127.032236,37.507616,논현동,분위기,여,30대,4
16557397,정가네손칼국수,2,국수,서울 강남구 선릉로129길 11,월~금 10:00 ~ 20:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0A04795213E745D5AEF6301C6AA69500,2.3,127.0406664,37.5161456,논현동,주차,여,30대,4
18522215,백운봉막국수 본점,2,국수,서울 강남구 언주로93길 30 1층,월~토 11:00 ~ 05:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2324BD39560DC6F901,3.6,127.0395957,37.5034772,역삼동,맛,남,40대,4
1215810701,풍국면 강남직영점,2,국수,서울 강남구 테헤란로8길 21 1층,월~금 11:00 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3D22207C6849472DAC92EBDDA0905838,4.1,127.0320146,37.4976035,역삼동,가격,여,40대,4
8130016,평양면옥,3,냉면,서울 강남구 논현로150길 6,매일 11:00 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1878A6444F726A9709,3.1,127.0291711,37.5189441,논현동,맛,여,10대,5
8163082,강남면옥 신사점,3,냉면,서울 강남구 논현로152길 34 1층,매일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F01062A03791294BE72,3.2,127.0309603,37.5214276,신사동,분위기,여,10대,5
10406623,반룡산,3,냉면,서울 강남구 테헤란로78길 26 1층,월~금 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3DE6B0247389455B8D4EA3B9812E3511,3.8,127.0558019,37.5044638,대치동,서비스,남,10대,5
12418029,을밀대 강남점,3,냉면,서울 강남구 테헤란로4길 46 지하1층,매일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F120BEC4B4F692B192D,3.3,127.0303142,37.4952919,역삼동,서비스,남,50대,5
23995572,평양면옥 도곡점,3,냉면,서울 강남구 논현로28길 28,매일 11:00 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F245CAD3953A27C1911,2.5,127.0447716,37.4833806,도곡동,분위기,남,20대,5
27261403,능라도 강남점,3,냉면,서울 강남구 삼성로 534,매일 11:30 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F152EFF195C9D44DEB4BAA6B7623DC237,3.7,127.0558484,37.5097534,삼성동,주차,남,60대이상,5
27584230,진미평양냉면,3,냉면,서울 강남구 학동로 305-3 정각빌딩 1층,매일 11:00 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F252A354757048B3D3C,3.6,127.0360397,37.516153,논현동,맛,남,20대,5
1224432398,압구정면옥,3,냉면,서울 강남구 압구정로30길 16 1층,매일 11:00 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF47C493C885D45C59A2208B4D6E11CCE,4.1,127.0290512,37.5264488,신사동,가격,남,50대,5
2111300834,피양옥,3,냉면,서울 강남구 삼성로133길 14 1층 101호,매일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F787FA2A96F454ADCAA0AD7670690806E,3.4,127.0483164,37.5194603,청담동,서비스,남,50대,5
8621048,홍미닭발 신사본점,4,닭요리,서울 강남구 도산대로1길 6,매일 12:00 ~ 03:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBFB788434F12417380847866F2AB1F23,3,127.0203717,37.5170873,신사동,가격,여,10대,6
12445208,닭으로가 압구정본점,4,닭요리,서울 강남구 언주로172길 55,매일 11:30 ~ 22:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F02062A03791EC51A94,3.1,127.0384119,37.5269849,신사동,서비스,남,20대,6
20943718,팔당닭발&오징어 강남본점,4,닭요리,서울 강남구 학동로45길 3,매일 00:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC17A0520D0254F6694E98FA8858968CB,4.7,127.0378111,37.5165098,논현동,주차,남,50대,6
95713992,장인닭갈비 강남점,4,닭요리,서울 강남구 테헤란로1길 19 지하1층,매일 11:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F49DBA659C82349DCBBA563CDBEF641AE,3.1,127.0275667,37.4996124,역삼동,맛,여,50대,6
8015540,오무라안,5,"돈까스,우동",서울 강남구 논현로79길 66,월~금 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2062BD504F692D2131,3.5,127.033583,37.4961296,역삼동,가격,여,10대,7
10042991,후레쉬빌 삼성역본점,5,"돈까스,우동",서울 강남구 테헤란로108길 19 부림빌딩 1층,월~금 11:00 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA7DBDFCAF30E4727AA234D769B209A8F,4,127.066319,37.5082057,대치동,서비스,여,10대,7
10867025,압구정하루,5,"돈까스,우동",서울 강남구 언주로172길 56 1층,매일 11:30 ~ 21:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F19676E404F69249A03,4.1,127.0383127,37.5267859,신사동,맛,남,10대,7
16875542,가나돈까스의집,5,"돈까스,우동",서울 강남구 언주로 608 3호,월~금 09:00 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8480F40A559E433C8FDB30C2A62B85EF,2.9,127.0377712,37.5099229,논현동,가격,남,20대,7
19637934,우동명가 기리야마본진,5,"돈까스,우동",서울 강남구 강남대로84길 23 한라클래식 지하1층,월~금 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F12176246507237F01C,3.8,127.0304145,37.4971579,역삼동,서비스,남,60대이상,7
471451980,윤화돈까스,5,"돈까스,우동",서울 강남구 도곡로 221 셀라빌딩 1층,매일 10:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB767C52BAF334CA69B4D788BF043F6AF,3.4,127.0430495,37.4933954,역삼동,분위기,여,50대,7
850873071,정돈 강남점,5,"돈까스,우동",서울 강남구 강남대로110길 19-1 1층,매일 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F25958FFDE2C44038A1450C1FB9CCDF7C,4.2,127.0264362,37.5039371,역삼동,주차,남,40대,7
1402068738,정돈프리미엄,5,"돈까스,우동",서울 강남구 강남대로160길 28,매일 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA722774EA3814BC3A5514E76F34172CD,4,127.0210495,37.51976,신사동,가격,여,50대,7
1480354584,카츠바이콘반,5,"돈까스,우동",서울 강남구 선릉로153길 36 1층,매일 11:30 ~ 20:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC1D3D5CA57D047FBB5F40F90E790DD97,4.4,127.0364713,37.5248156,신사동,서비스,여,60대이상,7
1681932014,잇쇼우,5,"돈까스,우동",서울 강남구 선릉로 524 선릉대림아크로텔 1층 109호,월~금 11:00 ~ 20:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAB5200979CD642079629D62113078B23,3.7,127.0484341,37.5066303,삼성동,분위기,여,20대,7
13064473,리틀사이공 압구정본점,6,세계요리,서울 강남구 언주로174길 26,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F0367633751C24FE008,3.6,127.035865,37.5279733,신사동,서비스,남,50대,8
17662981,포브라더스 도곡점,6,세계요리,서울 강남구 논현로28길 40 덕영빌딩 1층,매일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8832C24F0D9A4D23B516ACB314325212,3.6,127.0453287,37.4840249,도곡동,분위기,여,40대,8
1598506723,파파야리프,6,세계요리,서울 강남구 강남대로102길 29 2층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1110D39F947245DA80FE9EE6ACC1C8F3,4.2,127.0276029,37.5029285,역삼동,주차,여,20대,8
290249009,감성타코 가로수길점,6,"세계요리(멕시칸,브라질)",서울 강남구 가로수길 26 3층,매일 12:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F38592FC308E54816BF38DCAE9C6CB887,2.8,127.0232684,37.5196342,신사동,주차,남,30대,10
792244011,퀸즈블러바드,6,"세계요리(멕시칸,브라질)",서울 강남구 논현로34길 26 1층,매일 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1960829529,3.5,127.0441795,37.4845923,도곡동,맛,여,60대이상,10
1290897759,엘피노323,6,"세계요리(멕시칸,브라질)",서울 강남구 강남대로 652 신사스퀘어 2층 205호,화~일 11:30 ~ 21:50 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA71C1C48D985456F9D525E63B2988C6C,4.2,127.0190719,37.5195995,신사동,가격,여,60대이상,10
1465968863,감성타코 강남역점,6,"세계요리(멕시칸,브라질)",서울 강남구 강남대로 406 지하1층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB14CDE85B64143E1A0763D0516DA4EA2,3,127.027632,37.4989371,역삼동,서비스,남,40대,10
1001393232,안남,6,세계요리(베트남),서울 강남구 언주로 118 1층 133호,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F219E1F3CCC98412E929E8CB5CCCAB137,3.5,127.0520403,37.4861964,도곡동,맛,남,60대이상,8
1083471895,콴안다오,6,세계요리(베트남),서울 강남구 강남대로156길 28-2 1층,매일 11:00 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F44778A7DF36C478EB24E4735B430547F,4.2,127.0215299,37.5184845,신사동,가격,여,60대이상,8
1238400864,땀땀,6,세계요리(베트남),서울 강남구 강남대로98길 12-5,매일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6F8E0E308601425B81BAF8115F8DA371,3.5,127.027986,37.5004178,역삼동,서비스,남,60대이상,8
1104467407,인딕슬로우,6,세계요리(인도),서울 강남구 압구정로4길 13 1층,매일 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F041E886DE10E4FAF8BB81EB6344E8C56,4.4,127.0203315,37.5218986,신사동,주차,여,50대,8
558503389,까폼 본점,6,세계요리(태국),서울 강남구 선릉로153길 18 지하1층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE67986097C054230B9EA87354D035CF2,4.2,127.0379978,37.5248731,신사동,분위기,남,30대,8
13092552,뉴만두집,7,분식,서울 강남구 압구정로 338,월~토 12:00 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9B53AEF3143B4098BD7FD37B4CC06017,3.9,127.0388863,37.5279259,신사동,주차,여,60대이상,11
14590990,작은공간,7,분식,서울 강남구 남부순환로359길 31,매일 11:00 ~ 20:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F67A05094011449BDAD92B888E67AE011,3.4,127.0355797,37.4868381,도곡동,맛,남,40대,11
26404657,마녀김밥,7,분식,서울 강남구 압구정로79길 32,매일 08:00 ~ 20:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F26348548549A4D0C27,2.9,127.0497384,37.5250763,청담동,가격,여,40대,11
429895682,도산분식 압구정점,7,분식,서울 강남구 도산대로49길 10-6 젤로빌딩 1층,매일 12:00 ~ 20:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6F1B13AB014C4F00A3CFF64B935FBDCC,3,127.0379,37.5236829,신사동,서비스,남,20대,11
1863534623,보슬보슬 역삼본점,7,분식,서울 강남구 테헤란로8길 22 1층 102호,매일 08:00 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F101E3B031C364BF0A478B4E673549381,4,127.0316099,37.49742,역삼동,분위기,남,40대,11
7850629,슈퍼집 논현점,7,분식(떡볶이),서울 강남구 언주로130길 14,월~토 11:30 ~ 22:20,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82B708DF0C0F43C6ADC54663F8123066,3.5,127.0367806,37.5148345,논현동,맛,여,10대,11
8214517,그랜드인터컨티넨탈 서울파르나스 그랜드키친,8,뷔페,서울 강남구 테헤란로 521 1층,매일 06:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA9051001FC4B437FA369787EB9CD6180,4.3,127.0607757,37.5091889,삼성동,분위기,남,10대,12
1269199182,몽블리 강남역11번출구점,8,뷔페(고기),서울 강남구 강남대로96길 18 1층 101호,매일 11:30 ~ 23:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_261790045,2.7,127.0284794,37.4998722,역삼동,주차,여,50대,12
7891904,보노보노플러스 삼성점,8,뷔페(해산물),서울 강남구 테헤란로 508 해성2빌딩 지하 1층,월~금 11:30 ~ 21:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF286716B35FF444798959EFD41F50FC7,4,127.0580003,37.5068241,대치동,서비스,남,10대,12
1986314222,바이킹스워프 코엑스점,8,뷔페(해산물),서울 강남구 영동대로 513 컨벤션센터 2층,월~금 12:00 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4FB7F4FA8092426CAEC31D721E84640B,3.2,127.0587766,37.512561,삼성동,맛,여,50대,12
8680507,개성집,9,삼겹살,서울 강남구 봉은사로1길 6,매일 00:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F02062A03795F456488,2.7,127.025254,37.5052609,논현동,서비스,여,10대,13
18099336,대통령 역삼점,9,삼겹살,서울 강남구 강남대로110길 14 영주빌딩 1층,월~금 16:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1627DD4B503F067C22,4,127.0260653,37.5037538,역삼동,가격,여,40대,13
233381504,나리식당 청담점,9,삼겹살,서울 강남구 선릉로152길 25 1층,매일 14:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F1601A40916D24A04B834544EFB5F6429,2.4,127.0417022,37.5244887,청담동,서비스,남,30대,13
634970976,대삼식당,9,삼겹살,서울 강남구 학동로41길 23 인현빌딩 1층,월~토 17:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2171935C6BA24277B3514AD278B9AC5B,3.4,127.0361695,37.5174966,논현동,분위기,남,40대,13
1053910065,대파집 역삼본점,9,삼겹살,서울 강남구 논현로94길 28 2층,월~금 11:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDA7C715E737D4A0698FCD29E68AC70BE,3.1,127.0385755,37.5027751,역삼동,주차,남,20대,13
1511737742,돝고기506,9,삼겹살,서울 강남구 역삼로17길 53 서연빌딩 23층,매일 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD2044D2F5E364C4C9309D62CCA43874C,3.3,127.0362137,37.4982235,역삼동,맛,남,60대이상,13
1780387311,국제수입식당 본점,9,삼겹살,서울 강남구 논현로79길 62 지하1층,매일 11:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4AE83C1F92764866AACF3A08A55B524C,3.2,127.0339656,37.4962769,역삼동,가격,남,60대이상,13
1853910181,대봉집 신사본점,9,삼겹살,서울 강남구 압구정로2길 57,매일 16:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F45DD499DCE0B47F884B2F9AE0517D834,4.3,127.0214536,37.5182676,신사동,서비스,남,60대이상,13
1990209305,강화통통생고기 논현점,9,삼겹살,서울 강남구 도산대로30길 12 1층,매일 15:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4A98460D3BD2498A995E076DE1B12361,4.3,127.0294413,37.5190454,논현동,분위기,여,60대이상,13
2011092566,두껍삼 역삼직영점,9,삼겹살,서울 강남구 테헤란로8길 17 1~3층,월~금 11:00 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2128C7E4FC6D4A0DB1E5B1132EDD2B2D,4,127.0321016,37.4978745,역삼동,주차,여,60대이상,13
7781842,샤블리,10,샤브샤브,서울 강남구 강남대로152길 35 2층,월~토 11:30 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3410EF27F3AB47798FDB15C2F9242D1D,3.9,127.0222138,37.5180937,신사동,맛,여,10대,15
8098721,최가네 버섯샤브매운탕칼국수,10,샤브샤브,서울 강남구 도산대로51길 36 2층,매일 11:00 ~ 21:50 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F11265B4C4F81A95732,4.6,127.0382165,37.5254605,신사동,분위기,남,10대,15
2079150406,홈수끼 학동점,10,샤브샤브,서울 강남구 언주로 708 경원빌딩 1층,매일 08:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7EBB464BAA27489B88DC56D28068F1E8,3.3,127.0357326,37.5162856,논현동,가격,남,20대,15
13499124,아실라,11,술집,서울 강남구 강남대로98길 16 파빌리온빌딩 지하1층,월~금 18:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1231C5444F4D87D633,3,127.0280388,37.5007065,역삼동,맛,남,40대,17
